,Ratings,Reviews,Price,split_source,Discount_Ratio,Edition_Year_Freq,Vintage_Count,Fraction_Author_BookCategory,Fraction_Author_Genre,Overall_Author_Rating,Total_Books_Per_Author,"Genre_Arts History, Theory & Criticism (Books)",Genre_Asian History,Genre_Biographies & Autobiographies (Books),Genre_Cinema & Broadcast (Books),Genre_Comics,Genre_Comics & Graphic Novels (Books),Genre_Comics & Mangas (Books),Genre_Computer Science Books,Genre_Contemporary Fiction (Books),"Genre_Crime, Thriller & Mystery (Books)",Genre_Design,Genre_Dictionaries,Genre_Encyclopaedias & Reference Works (Books),Genre_Government (Books),"Genre_Handicrafts, Decorative Arts & Crafts (Books)",Genre_Healthy Living & Wellness (Books),Genre_Humour (Books),Genre_Indian Writing (Books),Genre_Language Learning & Teaching (Books),"Genre_Language, Linguistics & Writing (Books)",Genre_Linguistics (Books),Genre_Mangas,Genre_Music Books,Genre_Others,Genre_Romance (Books),Genre_Software & Business Applications (Books),Genre_Sports Training & Coaching (Books),Genre_True Accounts (Books),Genre_Writing Guides (Books),"BookCategory_Arts, Film & Photography","BookCategory_Biographies, Diaries & True Accounts",BookCategory_Comics & Mangas,"BookCategory_Computing, Internet & Digital Media","BookCategory_Crime, Thriller & Mystery",BookCategory_Humour,"BookCategory_Language, Linguistics & Writing",BookCategory_Politics,BookCategory_Romance,BookCategory_Sports,Book_Type_Mass Market Paperback,Book_Type_Others,Book_Type_Paperback
6744,4.7,95,,1,0.0,0.05848403232012313,0,0.13494967978042086,0.019441903019213176,0.877,0.002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6745,3.6,5,,1,0.0,0.010645119917917148,19,0.14089661482159194,0.0013723696248856359,0.7200000000000001,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6746,4.6,320,,1,0.0,0.04591509554957035,8,0.15416285452881975,0.0016010978956999085,0.9199999999999999,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6747,4.3,218,,1,0.0,0.010260356547390022,18,0.15324794144556267,0.11527904849039342,0.8123076923076923,0.0019154265507588036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6748,5.0,1,,1,0.0,0.1068359625496986,3,0.13494967978042086,0.023559011893870083,0.9500000000000001,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6749,4.1,6,,1,0.0,0.06515326407592664,5,0.15667886550777677,0.05192131747483989,0.82,0.00014734050390452334,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6750,4.7,29,,1,0.0,0.13158907272027703,1,0.15416285452881975,0.10041171088746569,0.9400000000000001,0.00014734050390452334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6751,4.8,50,,1,0.0,0.060151340259074,6,0.15667886550777677,0.05192131747483989,0.8744444444444448,0.005304258140562841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6752,3.6,3,,1,0.0,0.06515326407592664,5,0.1914455626715462,0.07159194876486734,0.9100000000000001,0.0008840430234271402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6753,5.0,3,,1,0.0,0.1068359625496986,3,0.19510521500457456,0.219807868252516,0.9866666666666668,0.0004420215117135701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6754,4.0,1,,1,0.0,0.08221110683596256,4,0.1354071363220494,0.0022872827081427266,0.8300000000000001,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6755,4.3,11,,1,0.0,0.08221110683596256,4,0.1914455626715462,0.0016010978956999085,0.9,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6756,1.0,1,,1,0.0,0.017186097216878287,12,0.14501372369624885,0.0020585544373284536,0.6200000000000001,0.0005893620156180934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6757,5.0,2,,1,0.0,0.13158907272027703,1,0.1914455626715462,0.07479414455626715,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6758,3.5,7,,1,0.0,0.05848403232012313,0,0.1354071363220494,0.004574565416285453,0.7000000000000001,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6759,5.0,1,,1,0.0,0.08221110683596256,4,0.19510521500457456,0.219807868252516,1.0,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6760,4.7,7,,1,0.0,0.06515326407592664,5,0.1914455626715462,0.0016010978956999085,0.9000000000000002,0.0010313835273316634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6761,4.5,241,,1,0.0,0.13158907272027703,1,0.15324794144556267,0.020128087831655993,0.9,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6762,4.4,11,,1,0.0,0.08221110683596256,4,0.15667886550777677,0.05192131747483989,0.8744444444444448,0.005304258140562841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6763,4.2,21,,1,0.0,0.1068359625496986,3,0.19510521500457456,0.219807868252516,0.892,0.0007367025195226168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6764,1.0,2,,1,0.0,0.1068359625496986,3,0.1354071363220494,0.0022872827081427266,0.2,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6765,4.4,14,,1,0.0,0.13158907272027703,1,0.15416285452881975,0.10041171088746569,0.8800000000000001,0.00014734050390452334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6766,5.0,1,,1,0.0,0.13158907272027703,1,0.14089661482159194,0.0013723696248856359,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6767,4.3,3,,1,0.0,0.026163909195844555,11,0.16285452881976212,0.016010978956999086,0.8509677419354841,0.009135111242080447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6768,3.9,13,,1,0.0,0.13158907272027703,1,0.16285452881976212,0.0029734675205855443,0.8,0.0005893620156180934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6769,3.0,1,,1,0.0,0.026163909195844555,11,0.1914455626715462,0.219807868252516,0.7720000000000001,0.0007367025195226168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6770,3.4,3,,1,0.0,0.13158907272027703,1,0.19510521500457456,0.219807868252516,0.68,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6771,3.6,3,,1,0.0,0.11940489932025138,2,0.1914455626715462,0.07159194876486734,0.7200000000000001,0.00014734050390452334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6772,5.0,3,,1,0.0,0.05848403232012313,0,0.19510521500457456,0.219807868252516,0.9400000000000001,0.0004420215117135701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6773,4.3,4,,1,0.0,0.1068359625496986,3,0.1354071363220494,0.10041171088746569,0.86,0.00014734050390452334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6774,4.2,24,,1,0.0,0.010645119917917148,19,0.1914455626715462,0.07479414455626715,0.8400000000000001,0.00014734050390452334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
6775,5.0,2,,1,0.0,0.11940489932025138,2,0.14501372369624885,0.00022872827081427266,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6776,4.9,10,,1,0.0,0.021033730922149545,14,0.15667886550777677,0.04871912168344007,0.8819999999999997,0.005893620156180934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6777,5.0,1,,1,0.0,0.021033730922149545,14,0.16285452881976212,0.005032021957913998,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6778,4.5,7,,1,0.0,0.060151340259074,6,0.15667886550777677,0.05192131747483989,0.9294117647058826,0.002504788566376897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6779,3.7,8,,1,0.0,0.005258432730537386,24,0.16285452881976212,0.0006861848124428179,0.7400000000000001,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6780,4.5,38,,1,0.0,0.03988713607797871,9,0.14089661482159194,0.219807868252516,0.8018181818181818,0.0032414910858995136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6781,4.4,10,,1,0.0,0.060151340259074,6,0.08508691674290943,0.01303751143641354,0.8800000000000001,0.00014734050390452334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6782,4.2,32,,1,0.0,0.03988713607797871,9,0.14089661482159194,0.023787740164684355,0.8533333333333334,0.0004420215117135701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6783,4.3,22,,1,0.0,0.021033730922149545,14,0.15324794144556267,0.11527904849039342,0.8307692307692307,0.003830853101517607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6784,4.6,3,,1,0.0,0.02988328844427344,10,0.16285452881976212,0.008920402561756633,0.9199999999999999,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6785,3.9,4,,1,0.0,0.05848403232012313,0,0.08508691674290943,0.01029277218664227,0.71,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6786,4.5,2,,1,0.0,0.0060279594715916375,22,0.15667886550777677,0.00434583714547118,0.9,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
6787,4.7,4,,1,0.0,0.1068359625496986,3,0.15324794144556267,0.04871912168344007,0.9400000000000001,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6788,4.0,10,,1,0.0,0.1068359625496986,3,0.15416285452881975,0.10041171088746569,0.8966666666666667,0.0008840430234271402,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6789,3.3,40,,1,0.0,0.06515326407592664,5,0.15324794144556267,0.009149130832570906,0.7745454545454546,0.0016207455429497568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6790,4.6,6,,1,0.0,0.01385148133897653,15,0.13494967978042086,0.023559011893870083,0.9199999999999999,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6791,4.0,1,,1,0.0,0.005001923816852636,23,0.1914455626715462,0.07159194876486734,0.8,0.00014734050390452334,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6792,4.3,101,,1,0.0,0.01795562395793254,13,0.15416285452881975,0.020128087831655993,0.8666666666666668,0.0008840430234271402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6793,2.9,4,,1,0.0,0.026163909195844555,11,0.14089661482159194,0.10041171088746569,0.58,0.00014734050390452334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6794,4.7,893,,1,0.0,0.11940489932025138,2,0.15416285452881975,0.0022872827081427266,0.9400000000000001,0.0004420215117135701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6795,5.0,1,,1,0.0,0.026163909195844555,11,0.13494967978042086,0.03133577310155535,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6796,4.6,6,,1,0.0,0.11940489932025138,2,0.14089661482159194,0.023787740164684355,0.91,0.0005893620156180934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6797,4.5,52,,1,0.0,0.04591509554957035,8,0.19510521500457456,0.219807868252516,0.9,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6798,4.0,31,,1,0.0,0.13158907272027703,1,0.14089661482159194,0.003202195791399817,0.77,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6799,3.3,27,,1,0.0,0.026163909195844555,11,0.15416285452881975,0.0054894784995425435,0.66,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6800,4.5,33,,1,0.0,0.06515326407592664,5,0.19510521500457456,0.219807868252516,0.8660000000000001,0.0014734050390452335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6801,5.0,3,,1,0.0,0.11940489932025138,2,0.14501372369624885,0.013952424519670631,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6802,4.0,1,,1,0.0,0.02988328844427344,10,0.14501372369624885,0.010521500457456541,0.8,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6803,5.0,1,,1,0.0,0.026163909195844555,11,0.13494967978042086,0.03133577310155535,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6804,4.1,57,,1,0.0,0.13158907272027703,1,0.1914455626715462,0.07159194876486734,0.8050000000000002,0.0005893620156180934,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6805,4.6,5,,1,0.0,0.08221110683596256,4,0.1354071363220494,0.0054894784995425435,0.9199999999999999,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6806,5.0,2,,1,0.0,0.11940489932025138,2,0.1914455626715462,0.07159194876486734,0.9100000000000001,0.0008840430234271402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6807,5.0,1,,1,0.0,0.13158907272027703,1,0.14089661482159194,0.004574565416285453,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6808,4.9,16,,1,0.0,0.060151340259074,6,0.1914455626715462,0.07159194876486734,0.8649999999999999,0.005304258140562841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6809,4.3,15,,1,0.0,0.13158907272027703,1,0.15416285452881975,0.10041171088746569,0.86,0.0002946810078090467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6810,3.0,2,,1,0.0,0.08221110683596256,4,0.16285452881976212,0.0004574565416285453,0.65,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6811,5.0,13,,1,0.0,0.05848403232012313,0,0.1354071363220494,0.10041171088746569,1.0,0.0002946810078090467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6812,4.3,6,,1,0.0,0.13158907272027703,1,0.14501372369624885,0.0004574565416285453,0.86,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6813,4.8,6,,1,0.0,0.015262280364242658,16,0.14089661482159194,0.0029734675205855443,0.8819999999999997,0.005893620156180934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6814,4.6,9,,1,0.0,0.01795562395793254,13,0.13494967978042086,0.009149130832570906,0.9199999999999999,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6815,4.4,7,,1,0.0,0.03988713607797871,9,0.19510521500457456,0.219807868252516,0.8813333333333333,0.00221010755856785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6816,3.5,132,,1,0.0,0.13158907272027703,1,0.08508691674290943,0.003888380603842635,0.7000000000000001,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6817,3.8,163,,1,0.0,0.1068359625496986,3,0.15416285452881975,0.10041171088746569,0.76,0.0002946810078090467,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6818,4.3,7,,1,0.0,0.03988713607797871,9,0.1914455626715462,0.07479414455626715,0.86,0.00014734050390452334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6819,4.4,3,,1,0.0,0.03988713607797871,9,0.16285452881976212,0.013266239707227814,0.8996551724137932,0.008545749226462354,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
6820,5.0,4,,1,0.0,0.006925740669488265,20,0.14501372369624885,0.009377859103385178,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
6821,4.4,3,,1,0.0,0.02988328844427344,10,0.1914455626715462,0.0057182067703568165,0.7678947368421055,0.0055989391483718875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6822,4.6,143,,1,0.0,0.0471976401179941,7,0.19510521500457456,0.219807868252516,0.9199999999999999,0.0004420215117135701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6823,4.5,4,,1,0.0,0.1068359625496986,3,0.19510521500457456,0.219807868252516,0.8625,0.0035361720937085606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6824,4.4,12,,1,0.0,0.03988713607797871,9,0.19510521500457456,0.219807868252516,0.8813333333333333,0.00221010755856785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6825,4.5,56,,1,0.0,0.0471976401179941,7,0.16285452881976212,0.002516010978956999,0.9,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6826,4.5,221,,1,0.0,0.11940489932025138,2,0.14501372369624885,0.010978956999085087,0.9,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6827,5.0,2,,1,0.0,0.00487366936001026,27,0.19510521500457456,0.219807868252516,0.878,0.002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6828,5.0,1,,1,0.0,0.13158907272027703,1,0.14089661482159194,0.004574565416285453,1.0,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6829,3.5,13,,1,0.0,0.11940489932025138,2,0.1914455626715462,0.219807868252516,0.8061538461538463,0.003830853101517607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6830,4.9,10,,1,0.0,0.1068359625496986,3,0.1354071363220494,0.018069533394327538,0.9800000000000001,0.00014734050390452334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6831,3.7,23,,1,0.0,0.04591509554957035,8,0.1914455626715462,0.07159194876486734,0.8182608695652175,0.0033888315898040373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6832,5.0,6,,1,0.0,0.021033730922149545,14,0.14089661482159194,0.04871912168344007,0.8819999999999997,0.005893620156180934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6833,4.5,268,,1,0.0,0.13158907272027703,1,0.15324794144556267,0.11527904849039342,0.8422222222222223,0.0013260645351407102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6834,5.0,1,,1,0.0,0.005001923816852636,23,0.1354071363220494,0.008005489478499543,1.0,0.0002946810078090467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
